symbol,buy_date,exdividenddate,earningsdate,payoutdate,shortname,dividendrate,previousclose,currentprice,dividendyield,payoutratio,quotetype,dividend,message,hist,insight
WLMIY,2024-08-22,2024-08-23,2025-02-20,2024-09-13,"Wilmar International, Ltd.",1.3,25.3,24.9,5.1,68.0,EQUITY,0.5,Payout Ratio falls within the medium risk (35%-75%).,Reflecting a -80.18% cut.,WLMIY has just started to pay dividends.
EVRG,2025-03-09,2025-03-10,2025-05-07,2025-03-21,"Evergy, Inc.",2.7,69.0,69.0,3.9,68.5,EQUITY,0.7,Payout Ratio falls within the medium risk (35%-75%).,This is in line with the previous dividend.,"EVRG started paying dividends 41 years ago, and dividends have been growing for 22 years. Dividend Growth Rate for the last 5 years is 5.75%."
GGG,2025-04-13,2025-04-14,2025-04-22,2025-05-07,Graco Inc.,1.1,83.5,84.4,1.3,36.2,EQUITY,0.3,Payout Ratio falls within the medium risk (35%-75%).,Reflecting a 7.27% increase.,"GGG started paying dividends 39 years ago, and dividends have been growing for 21 years. Dividend Growth Rate for the last 5 years is 9.46%."
SWKS,2025-02-23,2025-02-24,2025-04-28,2025-03-17,"Skyworks Solutions, Inc.",2.8,64.6,64.6,4.3,84.9,EQUITY,0.7,Payout Ratio falls within the high risk (>75%).,This is in line with the previous dividend.,"SWKS started paying dividends 12 years ago, and dividends have been growing for 11 years. Dividend Growth Rate for the last 5 years is 9.73%."
KKPNY,2025-04-22,2025-04-23,2025-04-24,2024-08-09,Royal KPN NV,0.2,4.2,4.2,4.3,82.8,EQUITY,0.1,Payout Ratio falls within the high risk (>75%).,Reflecting a -45.21% cut.,KKPNY has just started to pay dividends.
DOC,2025-02-13,2025-02-14,2025-04-23,2025-02-26,"Healthpeak Properties, Inc.",1.2,20.2,20.0,6.1,333.3,EQUITY,0.3,Payout Ratio falls within the high risk (>75%).,Reflecting a 1.64% increase.,"DOC started paying dividends 39 years ago, and dividends have been growing for 4 years. Dividend Growth Rate for the last 4 years is 0.41%."
ACM,2025-04-01,2025-04-02,2025-05-05,2025-04-17,AECOM,1.0,92.7,94.1,1.1,21.2,EQUITY,0.3,Payout Ratio falls within the low risk (<35%).,Reflecting a 15.38% increase.,"ACM started paying dividends 4 years ago, and dividends have been growing for 3 years. Dividend Growth Rate for the last 3 years is 20.12%."
BSY,2025-03-18,2025-03-19,2025-05-05,2025-03-27,"Bentley Systems, Incorporated",0.3,39.3,40.5,0.7,33.3,EQUITY,0.1,Payout Ratio falls within the low risk (<35%).,Reflecting a 14.29% increase.,"BSY started paying dividends 6 years ago, and dividends have been growing for 5 years. Dividend Growth Rate for the last 5 years is 18.47%."
ARCC,2025-03-13,2025-03-14,2025-04-29,2025-03-31,Ares Capital Corporation,1.9,22.2,22.3,8.6,78.7,EQUITY,0.5,Payout Ratio falls within the high risk (>75%).,This is in line with the previous dividend.,"ARCC started paying dividends 22 years ago, but there is no recorded dividend growth in the last 2 years."
MORN,2025-04-03,2025-04-04,2025-04-30,2025-10-31,"Morningstar, Inc.",1.8,299.9,301.5,0.6,19.5,EQUITY,0.5,Payout Ratio falls within the low risk (<35%).,Reflecting a 10.99% increase.,"MORN started paying dividends 16 years ago, and dividends have been growing for 15 years. Dividend Growth Rate for the last 5 years is 8.69%."
RGA,2025-02-17,2025-02-18,2025-04-30,2025-03-04,"Reinsurance Group of America, I",3.6,196.9,198.3,1.8,32.4,EQUITY,0.9,Payout Ratio falls within the low risk (<35%).,This is in line with the previous dividend.,"RGA started paying dividends 18 years ago, and dividends have been growing for 17 years. Dividend Growth Rate for the last 5 years is 4.92%."
WLK,2025-03-03,2025-03-04,2025-04-29,2025-03-19,Westlake Corporation,2.1,100.0,100.0,2.1,44.2,EQUITY,0.5,Payout Ratio falls within the medium risk (35%-75%).,This is in line with the previous dividend.,"WLK started paying dividends 22 years ago, and dividends have been growing for 12 years. Dividend Growth Rate for the last 5 years is 14.83%."
RS,2025-03-06,2025-03-07,2025-04-24,2025-03-21,"Reliance, Inc.",4.8,288.8,289.0,1.7,28.3,EQUITY,1.2,Payout Ratio falls within the low risk (<35%).,Reflecting a 8.33% increase.,"RS started paying dividends 32 years ago, and dividends have been growing for 31 years. Dividend Growth Rate for the last 5 years is 13.94%."
CASY,2025-04-30,2025-05-01,2025-06-09,2025-05-15,"Caseys General Stores, Inc.",2.0,434.0,440.6,0.5,13.4,EQUITY,0.5,Payout Ratio falls within the low risk (<35%).,This is in line with the previous dividend.,"CASY started paying dividends 36 years ago, and dividends have been growing for 35 years. Dividend Growth Rate for the last 5 years is 9.34%."
RL,2025-03-27,2025-03-28,2025-05-21,2025-04-11,Ralph Lauren Corporation,3.3,220.7,228.9,1.4,29.4,EQUITY,0.8,Payout Ratio falls within the low risk (<35%).,This is in line with the previous dividend.,"RL started paying dividends 23 years ago, and dividends have been growing for 22 years. Dividend Growth Rate for the last 5 years is 3.70%."
VTRS,2025-03-09,2025-03-10,2025-05-08,2025-03-18,Viatris Inc.,0.5,8.7,8.6,5.6,960.0,EQUITY,0.1,Payout Ratio falls within the high risk (>75%).,This is in line with the previous dividend.,"VTRS started paying dividends 27 years ago, and dividends have been growing for 4 years. Dividend Growth Rate for the last 4 years is 2.20%."
BAP,2024-09-22,2024-09-23,2025-05-15,2024-10-18,Credicorp Ltd.,9.3,186.2,192.5,4.8,51.6,EQUITY,2.9,Payout Ratio falls within the medium risk (35%-75%).,Reflecting a 67.64% increase.,BAP has just started to pay dividends.
OC,2025-03-09,2025-03-10,2025-04-22,2025-04-10,Owens Corning Inc,2.8,142.8,144.1,1.9,33.8,EQUITY,0.7,Payout Ratio falls within the low risk (<35%).,This is in line with the previous dividend.,"OC started paying dividends 12 years ago, and dividends have been growing for 11 years. Dividend Growth Rate for the last 5 years is 23.52%."
BIP,2025-02-27,2025-02-28,2025-04-29,2025-03-31,Brookfield Infrastructure Partn,1.7,29.8,30.4,5.7,4050.0,EQUITY,0.4,Payout Ratio falls within the high risk (>75%).,This is in line with the previous dividend.,BIP has just started to pay dividends.
AVY,2025-03-04,2025-03-05,2025-04-22,2025-03-19,Avery Dennison Corporation,3.5,178.0,179.6,2.0,39.5,EQUITY,0.9,Payout Ratio falls within the medium risk (35%-75%).,This is in line with the previous dividend.,"AVY started paying dividends 40 years ago, and dividends have been growing for 16 years. Dividend Growth Rate for the last 5 years is 8.70%."
WES,2025-02-02,2025-02-03,2025-05-06,2025-02-14,"Western Midstream Partners, LP",3.5,41.0,41.0,8.5,79.6,EQUITY,0.9,Payout Ratio falls within the high risk (>75%).,This is in line with the previous dividend.,"WES started paying dividends 13 years ago, and dividends have been growing for 2 years. Dividend Growth Rate for the last 2 years is 1.10%."
LNT,2025-01-30,2025-01-31,2025-04-30,2025-02-18,Alliant Energy Corporation,2.0,64.3,64.4,3.1,71.4,EQUITY,0.5,Payout Ratio falls within the medium risk (35%-75%).,Reflecting a 5.33% increase.,"LNT started paying dividends 39 years ago, and dividends have been growing for 7 years. Dividend Growth Rate for the last 5 years is 5.94%."
LINE,2025-03-30,2025-03-31,2025-02-26,2025-04-21,"Lineage, Inc.",1.4,58.6,56.9,2.5,0.0,EQUITY,0.5,Payout Ratio falls within the low risk (<35%).,This is in line with the previous dividend.,LINE has just started to pay dividends.
H,2025-02-27,2025-02-28,2025-05-01,2025-03-12,Hyatt Hotels Corporation,0.6,122.5,121.8,0.5,4.7,EQUITY,0.1,Payout Ratio falls within the low risk (<35%).,This is in line with the previous dividend.,"H started paying dividends 6 years ago, but there is no recorded dividend growth in the last 2 years."
BAX,2025-02-27,2025-02-28,2025-04-30,2025-04-01,Baxter International Inc.,0.7,34.2,34.0,2.0,464.0,EQUITY,0.2,Payout Ratio falls within the high risk (>75%).,This is in line with the previous dividend.,"BAX started paying dividends 44 years ago, and dividends have been growing for 1 years. Dividend Growth Rate for the last 1 years is -41.38%."
EQH,2025-03-04,2025-03-05,2025-04-29,2025-03-12,"Equitable Holdings, Inc.",1.0,52.1,52.3,1.8,24.9,EQUITY,0.2,Payout Ratio falls within the low risk (<35%).,This is in line with the previous dividend.,"EQH started paying dividends 8 years ago, and dividends have been growing for 7 years. Dividend Growth Rate for the last 5 years is 7.14%."
ENTG,2025-01-28,2025-01-29,2025-04-29,2025-02-19,"Entegris, Inc.",0.4,87.5,86.2,0.5,20.7,EQUITY,0.1,Payout Ratio falls within the low risk (<35%).,This is in line with the previous dividend.,"ENTG started paying dividends 9 years ago, and dividends have been growing for 8 years. Dividend Growth Rate for the last 5 years is 4.56%."
BEP,2025-02-27,2025-02-28,2025-05-01,2025-03-31,Brookfield Renewable Partners L,1.5,22.2,22.5,6.6,649.0,EQUITY,0.4,Payout Ratio falls within the high risk (>75%).,This is in line with the previous dividend.,BEP has just started to pay dividends.
DPZ,2025-03-13,2025-03-14,2025-04-28,2025-03-28,Domino's Pizza Inc,7.0,459.4,465.5,1.5,36.2,EQUITY,1.7,Payout Ratio falls within the medium risk (35%-75%).,Reflecting a 13.22% increase.,"DPZ started paying dividends 18 years ago, and dividends have been growing for 12 years. Dividend Growth Rate for the last 5 years is 17.41%."
RPRX,2025-02-20,2025-02-21,2025-05-07,2025-03-10,Royalty Pharma plc,0.9,31.1,31.2,2.8,44.0,EQUITY,0.2,Payout Ratio falls within the medium risk (35%-75%).,Reflecting a 4.55% increase.,"RPRX started paying dividends 6 years ago, and dividends have been growing for 5 years. Dividend Growth Rate for the last 5 years is 7.96%."
FTAI,2025-03-13,2025-03-14,2025-04-23,2025-03-24,FTAI Aviation Ltd.,1.2,111.0,113.6,1.1,54.5,EQUITY,0.3,Payout Ratio falls within the medium risk (35%-75%).,This is in line with the previous dividend.,"FTAI started paying dividends 11 years ago, and dividends have been growing for 3 years. Dividend Growth Rate for the last 3 years is 2.11%."
CF,2025-02-13,2025-02-14,2025-05-07,2025-02-28,"CF Industries Holdings, Inc.",2.0,78.2,79.6,2.5,29.7,EQUITY,0.5,Payout Ratio falls within the low risk (<35%).,This is in line with the previous dividend.,"CF started paying dividends 21 years ago, and dividends have been growing for 20 years. Dividend Growth Rate for the last 5 years is 10.76%."
FNF,2025-03-16,2025-03-17,2025-05-06,2025-03-31,FNF Group of Fidelity National ,2.0,65.1,65.9,3.0,41.7,EQUITY,0.5,Payout Ratio falls within the medium risk (35%-75%).,This is in line with the previous dividend.,"FNF started paying dividends 21 years ago, and dividends have been growing for 14 years. Dividend Growth Rate for the last 5 years is 9.52%."
MAS,2025-02-20,2025-02-21,2025-04-23,2025-03-10,Masco Corporation,1.2,69.5,69.8,1.8,30.9,EQUITY,0.3,Payout Ratio falls within the low risk (<35%).,Reflecting a 6.45% increase.,"MAS started paying dividends 43 years ago, and dividends have been growing for 16 years. Dividend Growth Rate for the last 5 years is 18.09%."
RPM,2025-01-16,2025-01-17,2025-04-08,2025-01-31,RPM International Inc.,2.0,115.7,116.5,1.8,37.4,EQUITY,0.5,Payout Ratio falls within the medium risk (35%-75%).,This is in line with the previous dividend.,"RPM started paying dividends 39 years ago, and dividends have been growing for 34 years. Dividend Growth Rate for the last 5 years is 7.21%."
TPR,2025-03-05,2025-03-06,2025-05-07,2025-03-24,"Tapestry, Inc.",1.4,70.4,72.9,1.9,40.7,EQUITY,0.3,Payout Ratio falls within the medium risk (35%-75%).,This is in line with the previous dividend.,"TPR started paying dividends 17 years ago, and dividends have been growing for 4 years. Dividend Growth Rate for the last 4 years is 8.78%."
EXPD,2024-12-01,2024-12-02,2025-05-06,2024-12-16,Expeditors International of Was,1.5,120.2,122.2,1.2,25.5,EQUITY,0.7,Payout Ratio falls within the low risk (<35%).,This is in line with the previous dividend.,EXPD has just started to pay dividends.
AMH,2025-03-13,2025-03-14,2025-04-30,2025-03-31,American Homes 4 Rent,1.2,37.8,37.6,3.2,96.3,EQUITY,0.3,Payout Ratio falls within the high risk (>75%).,Reflecting a 13.33% increase.,"AMH started paying dividends 13 years ago, and dividends have been growing for 12 years. Dividend Growth Rate for the last 5 years is 43.10%."
KIM,2025-03-06,2025-03-07,2025-05-01,2025-03-21,Kimco Realty Corporation (HC),1.0,21.2,21.1,4.7,176.4,EQUITY,0.2,Payout Ratio falls within the high risk (>75%).,This is in line with the previous dividend.,"KIM started paying dividends 34 years ago, and dividends have been growing for 1 years. Dividend Growth Rate for the last 1 years is 4.17%."
IEX,2025-01-16,2025-01-17,2025-04-21,2025-01-31,IDEX Corporation,2.8,181.0,181.2,1.5,40.8,EQUITY,0.7,Payout Ratio falls within the medium risk (35%-75%).,This is in line with the previous dividend.,"IEX started paying dividends 31 years ago, and dividends have been growing for 30 years. Dividend Growth Rate for the last 5 years is 6.65%."
EG,2025-03-16,2025-03-17,2025-04-30,2025-03-28,"Everest Group, Ltd.",8.0,363.3,365.4,2.2,24.4,EQUITY,2.0,Payout Ratio falls within the low risk (<35%).,This is in line with the previous dividend.,"EG started paying dividends 31 years ago, and dividends have been growing for 30 years. Dividend Growth Rate for the last 5 years is 5.23%."
FIX,2025-03-09,2025-03-10,2025-04-23,2025-03-21,"Comfort Systems USA, Inc.",1.6,322.3,330.0,0.5,8.2,EQUITY,0.4,Payout Ratio falls within the low risk (<35%).,Reflecting a 12.50% increase.,"FIX started paying dividends 21 years ago, and dividends have been growing for 20 years. Dividend Growth Rate for the last 5 years is 30.67%."
WMG,2025-02-23,2025-02-24,2025-05-07,2025-03-04,Warner Music Group Corp.,0.7,31.4,31.3,2.3,71.4,EQUITY,0.2,Payout Ratio falls within the medium risk (35%-75%).,This is in line with the previous dividend.,"WMG started paying dividends 6 years ago, and dividends have been growing for 5 years. Dividend Growth Rate for the last 5 years is 8.45%."
UDR,2025-04-09,2025-04-10,2025-04-28,2025-04-30,"UDR, Inc.",1.7,45.2,45.2,3.8,651.9,EQUITY,0.4,Payout Ratio falls within the high risk (>75%).,This is in line with the previous dividend.,"UDR started paying dividends 39 years ago, and dividends have been growing for 16 years. Dividend Growth Rate for the last 5 years is 3.38%."
NWSA,2025-03-11,2025-03-12,2025-05-06,2025-04-09,News Corporation,0.2,27.2,27.0,0.7,26.7,EQUITY,0.1,Payout Ratio falls within the low risk (<35%).,This is in line with the previous dividend.,"NWSA started paying dividends 11 years ago, but there is no recorded dividend growth in the last 5 years."
BALL,2025-03-02,2025-03-03,2025-04-24,2025-03-17,Ball Corporation,0.8,52.1,52.4,1.5,58.4,EQUITY,0.2,Payout Ratio falls within the medium risk (35%-75%).,This is in line with the previous dividend.,"BALL started paying dividends 41 years ago, and dividends have been growing for 14 years. Dividend Growth Rate for the last 5 years is 5.92%."
GPC,2025-03-06,2025-03-07,2025-04-22,2025-04-02,Genuine Parts Company,4.1,119.1,118.5,3.5,61.8,EQUITY,1.0,Payout Ratio falls within the medium risk (35%-75%).,Reflecting a 2.91% increase.,"GPC started paying dividends 43 years ago, and dividends have been growing for 42 years. Dividend Growth Rate for the last 5 years is 5.45%."
DG,2025-04-07,2025-04-08,2025-05-28,2025-04-22,Dollar General Corporation,2.4,87.9,87.6,2.7,46.2,EQUITY,0.6,Payout Ratio falls within the medium risk (35%-75%).,This is in line with the previous dividend.,"DG started paying dividends 11 years ago, and dividends have been growing for 10 years. Dividend Growth Rate for the last 5 years is 10.38%."
RYAN,2025-03-03,2025-03-04,2025-04-30,2025-03-18,"Ryan Specialty Holdings, Inc.",0.5,73.9,73.8,0.7,62.0,EQUITY,0.1,Payout Ratio falls within the medium risk (35%-75%).,Reflecting a 8.33% increase.,RYAN has just started to pay dividends.
SUI,2025-03-30,2025-03-31,2025-04-28,2025-04-15,"Sun Communities, Inc.",3.8,128.6,128.5,2.9,529.6,EQUITY,0.9,Payout Ratio falls within the high risk (>75%).,This is in line with the previous dividend.,"SUI started paying dividends 33 years ago, and dividends have been growing for 32 years. Dividend Growth Rate for the last 5 years is 3.54%."
J,2025-02-20,2025-02-21,2025-05-05,2025-03-21,Jacobs Solutions Inc.,1.3,120.9,122.0,1.1,31.7,EQUITY,0.3,Payout Ratio falls within the low risk (<35%).,Reflecting a 9.38% increase.,"J started paying dividends 9 years ago, and dividends have been growing for 2 years. Dividend Growth Rate for the last 2 years is 21.38%."
JEF,2025-05-18,2025-05-19,2025-06-24,2025-05-29,Jefferies Financial Group Inc.,1.6,53.6,53.5,3.0,49.3,EQUITY,0.4,Payout Ratio falls within the medium risk (35%-75%).,Reflecting a 12.50% increase.,"JEF started paying dividends 32 years ago, and dividends have been growing for 12 years. Dividend Growth Rate for the last 5 years is 22.77%."
PNR,2025-04-16,2025-04-17,2025-04-21,2025-05-02,Pentair plc.,1.0,87.5,88.0,1.1,24.6,EQUITY,0.2,Payout Ratio falls within the low risk (<35%).,Reflecting a 8.00% increase.,"PNR started paying dividends 36 years ago, and dividends have been growing for 7 years. Dividend Growth Rate for the last 5 years is 5.64%."
KOF,2024-12-05,2024-12-06,2025-04-22,2024-12-19,Coca Cola Femsa S.A.B. de C.V.,3.3,91.3,93.7,3.5,54.8,EQUITY,0.8,Payout Ratio falls within the medium risk (35%-75%).,Reflecting a -6.66% cut.,KOF has just started to pay dividends.
SHG,2024-09-29,2024-09-30,2025-04-24,2024-11-15,Shinhan Financial Group Co Ltd,1.6,32.1,32.6,4.8,18.8,EQUITY,0.4,Payout Ratio falls within the low risk (<35%).,This is in line with the previous dividend.,SHG has just started to pay dividends.
UMC,2024-07-01,2024-07-02,2025-04-23,2024-08-07,United Microelectronics Corpora,0.5,7.2,7.0,6.5,79.3,EQUITY,0.5,Payout Ratio falls within the high risk (>75%).,This is in line with the previous dividend.,UMC has just started to pay dividends.
